Time,TotalHb_Left,smoothed,diff,,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
378.8,-0.019231,,,,0.292359,0.374317,-0.131933,-0.420092,-0.434204,62.717237,63.000787,0.432475,0.489801,28.625,3.587662,0,0.233059,0,0,-79,3,97,0
378.9,-0.015114,,,,0.279529,0.309195,-0.12846,-0.442944,-0.513817,62.66162,62.969262,0.432525,0.488794,28.625,3.512978,0,0.236415,0,0,-80,3,97,0
379,-0.01616,,,,0.269288,0.116277,-0.129357,-0.461151,-0.699023,62.799551,63.21519,0.432576,0.487787,28.625,3.512978,0,0.236415,0,0,-79,3,97,0
379.1,-0.01723,,,,0.256517,0.143743,-0.13012,-0.486077,-0.694793,62.743934,63.335368,0.432626,0.48678,28.625,3.872971,0,0.006137,0,0,-79,3,97,0
379.2,-0.016142,,,,0.269288,0.183964,-0.128793,-0.440663,-0.611582,62.671338,63.438567,0.432677,0.485773,28.625,3.938484,0,-0.44143,0,0,-80,3,97,0
379.3,-0.013006,,,,0.282092,0.183964,-0.125813,-0.376383,-0.542257,62.726956,63.46887,0.432731,0.484613,28.625,3.659958,0,-0.219202,0,0,-79,3,98,0
379.4,-0.006824,,,,0.276967,0.337744,-0.120923,-0.404033,-0.452006,62.656821,63.552017,0.432785,0.483453,28.625,3.373405,0,-0.218123,0,0,-80,3,99,0
379.5,-0.001077,,,,0.241234,0.36384,-0.116781,-0.447502,-0.471957,62.712439,63.777722,0.432839,0.482293,28.625,2.718277,0,-0.214302,0,0,-79,3,100,0
379.6,0.004531,,,,0.23361,0.429682,-0.112559,-0.445223,-0.407382,62.785034,64.039791,0.432893,0.481133,28.625,3.086281,0,0.0085,0,0,-79,3,100,0
379.7,0.004984,,,,0.213336,0.191542,-0.113126,-0.461151,-0.648024,63.30178,64.30186,0.432948,0.47981,28.625,3.222847,0,0.011924,0,0,-76,3,100,0
379.8,0.005808,,,,0.20323,0.206732,-0.113149,-0.486077,-0.645887,63.3252,64.439565,0.433002,0.479189,28.625,3.512978,0,0.236415,0,0,-76,3,101,0
379.9,0.007598,,,,0.195664,0.224512,-0.112382,-0.499621,-0.652294,63.348619,64.667066,0.433006,0.478568,28.625,3.801979,0,0.459775,0,0,-76,3,101,0
380,0.010535,,,,0.183079,0.181441,-0.1105,-0.522113,-0.703249,63.566536,64.966174,0.433009,0.477946,28.625,3.590767,0,0.683541,0,0,-75,3,102,0
380.1,0.014858,,,,0.168019,0.168843,-0.107498,-0.551202,-0.7516,63.510919,65.086351,0.433013,0.477325,28.625,3.590767,0,0.683541,0,0,-75,3,102,0
380.2,0.021125,,,,0.200707,0.221968,-0.102625,-0.470229,-0.624474,63.669649,65.262146,0.433017,0.477009,28.625,3.729713,0,0.690343,0,0,-75,3,104,0
380.3,0.0275,,,,0.225998,0.472281,-0.097623,-0.410922,-0.351037,63.828379,65.292449,0.433001,0.476631,28.625,3.653481,0,0.468227,0,0,-74,3,105,0
380.4,0.028958,,,,0.241234,0.273093,-0.096758,-0.410922,-0.494032,64.596109,65.292449,0.432986,0.476252,28.625,3.652061,0,0.240988,0,0,-70,3,105,0
380.5,0.028296,,,,0.24887,0.214344,-0.098048,-0.410922,-0.577039,65.564561,65.342359,0.43297,0.475873,28.625,3.436623,0,0.012825,0,0,-65,3,105,0
380.6,0.030815,,,,0.241234,0.298853,-0.096683,-0.422382,-0.511622,66.33229,65.51843,0.432954,0.475494,28.625,3.450104,0,0.228563,0,0,-61,3,106,0
380.7,0.036105,,,,0.220929,0.413801,-0.093252,-0.456605,-0.456446,66.921632,65.788038,0.432939,0.475116,28.625,3.375282,0,0.231883,0,0,-58,3,107,0
380.8,0.042573,,,,0.193145,0.411159,-0.089456,-0.497366,-0.51601,67.256385,65.914197,0.432919,0.474889,28.625,3.660728,0,0.005272,0,0,-57,3,108,0
380.9,0.046931,,,,0.185594,0.189015,-0.086721,-0.517623,-0.696908,67.399115,65.97378,0.4329,0.474663,28.625,3.660728,0,0.005272,0,0,-56,3,109,0
381,0.050632,,,,0.178054,0.285957,-0.085082,-0.53556,-0.654427,67.343498,65.748075,0.432881,0.474437,28.625,3.221565,0,-0.441473,0,0,-56,3,110,0
381.1,0.052136,,,,0.163009,0.24491,-0.084848,-0.560119,-0.715908,67.343498,65.558601,0.432861,0.474211,28.625,3.311447,0,-0.668185,0,0,-56,3,110,0
381.2,0.054448,,,,0.190626,0.219426,-0.083693,-0.477027,-0.64375,66.826751,65.801458,0.432842,0.474148,28.625,3.025856,0,-0.668185,0,0,-59,3,110,0
381.3,0.057983,,,,0.208281,0.25514,-0.081541,-0.438382,-0.557504,67.207703,65.595007,0.432794,0.474038,28.625,3.37294,0,-0.443151,0,0,-57,3,111,0
381.4,0.06509,,,,0.208281,0.424383,-0.076911,-0.445223,-0.43866,67.321989,65.256154,0.432745,0.473929,28.625,3.511093,0,-0.215857,0,0,-56,3,113,0
381.5,0.071748,,,,0.205755,0.507162,-0.072612,-0.440663,-0.351037,67.526071,65.058387,0.432697,0.473819,28.625,3.650177,0,-0.21357,0,0,-55,3,114,0
381.6,0.07821,,,,0.200707,0.36384,-0.068451,-0.449779,-0.48742,68.286099,65.108298,0.432649,0.473709,28.625,3.436623,0,0.012825,0,0,-52,3,115,0
381.7,0.079998,,,,0.193145,0.260263,-0.069004,-0.467961,-0.605123,68.127369,65.158209,0.432601,0.473599,28.625,3.222046,0,-0.214768,0,0,-52,3,115,0
381.8,0.082731,,,,0.190626,0.319557,-0.068463,-0.483816,-0.566196,68.482924,65.080287,0.432572,0.473552,28.625,3.373405,0,-0.218123,0,0,-51,3,116,0
381.9,0.085559,,,,0.175543,0.309195,-0.068386,-0.51088,-0.62662,67.78779,65.060044,0.432543,0.473505,28.625,3.374191,0,0.00689,0,0,-54,3,117,0
382,0.089783,,,,0.170526,0.204197,-0.066765,-0.524357,-0.726432,66.819338,64.834338,0.432514,0.473458,28.625,3.661797,0,0.229725,0,0,-59,3,117,0
382.1,0.097086,,,,0.160506,0.340347,-0.062343,-0.53556,-0.615883,66.051609,64.555069,0.432485,0.473412,28.625,3.94693,0,0.227556,0,0,-63,3,119,0
382.2,0.1052,,,,0.20323,0.469608,-0.056954,-0.433816,-0.400654,65.534863,64.234031,0.432456,0.473365,28.625,3.735382,0,0.226415,0,0,-65,3,121,0
382.3,0.112802,,,,0.218397,0.48835,-0.05227,-0.424671,-0.371395,65.489319,64.00653,0.432389,0.473358,28.625,3.660728,0,0.005272,0,0,-65,3,122,0
382.4,0.117383,,,,0.220929,0.39797,-0.0509,-0.431531,-0.469744,65.352867,63.933935,0.432321,0.47335,28.625,3.511093,0,-0.215857,0,0,-66,3,123,0
382.5,0.120472,,,,0.23361,0.384815,-0.050805,-0.415509,-0.471957,65.697695,64.058299,0.432254,0.473343,28.625,3.298004,0,-0.216451,0,0,-64,3,124,0
382.6,0.120367,,,,0.23615,0.311783,-0.052974,-0.422382,-0.537892,65.697695,64.181106,0.432186,0.473336,28.625,3.511093,0,-0.215857,0,0,-64,3,124,0
382.7,0.124025,,,,0.23615,0.35861,-0.05178,-0.445223,-0.524774,65.772883,63.871582,0.432119,0.473329,28.625,3.586578,0,0.007772,0,0,-64,3,124,0
382.8,0.130906,,,,0.218397,0.39797,-0.04814,-0.481554,-0.535708,65.316742,63.88856,0.43208,0.473369,28.625,3.799522,0,0.008647,0,0,-66,3,126,0
382.9,0.138375,,,,0.185594,0.421735,-0.044394,-0.546738,-0.598656,64.984539,63.875547,0.432041,0.473409,28.625,3.799522,0,0.008647,0,0,-68,3,127,0
383,0.143844,,,,0.183079,0.39797,-0.042578,-0.566796,-0.641612,64.632674,63.649842,0.432003,0.473448,28.625,3.872971,0,0.006137,0,0,-70,3,128,0
383.1,0.147278,,,,0.178054,0.306607,-0.042261,-0.553433,-0.718014,63.872646,63.496732,0.431964,0.473488,28.625,3.799522,0,0.008647,0,0,-74,3,129,0
383.2,0.153157,,,,0.23361,0.432334,-0.038967,-0.433816,-0.471957,63.849227,63.395391,0.431926,0.47359,28.625,3.523308,0,0.001927,0,0,-74,3,130,0
383.3,0.155207,,,,0.243778,0.35861,-0.038923,-0.431531,-0.51601,63.242775,63.371971,0.43184,0.473693,28.625,3.524376,0,0.225266,0,0,-77,3,131,0
383.4,0.159121,,,,0.246323,0.450936,-0.037212,-0.447502,-0.443113,63.100045,63.229242,0.431754,0.473795,28.625,3.375282,0,0.231883,0,0,-77,3,131,0
383.5,0.165946,,,,0.24887,0.517944,-0.032969,-0.447502,-0.39167,63.155663,63.284859,0.431668,0.473897,28.625,3.660728,0,0.005272,0,0,-77,3,133,0
383.6,0.173035,,,,0.253966,0.474956,-0.028538,-0.458878,-0.445337,63.155663,63.360047,0.431582,0.474,28.625,3.798752,0,-0.216952,0,0,-77,3,134,0
383.7,0.180319,,,,0.238691,0.616039,-0.025311,-0.501875,-0.427512,63.083067,63.897752,0.431496,0.474102,28.625,3.724739,0,-0.215267,0,0,-78,3,136,0
383.8,0.182704,,,,0.228534,0.450936,-0.026209,-0.555663,-0.630908,62.810835,63.845983,0.431449,0.474164,28.625,3.585335,0,-0.442857,0,0,-79,3,136,0
383.9,0.185036,,,,0.225998,0.390073,-0.026827,-0.584558,-0.703249,62.947287,63.918579,0.431401,0.474227,28.625,3.084999,0,-0.442614,0,0,-78,3,137,0
384,0.189574,,,,0.218397,0.309195,-0.025271,-0.611083,-0.789115,62.750243,63.794214,0.431354,0.474289,28.625,3.084839,0,-0.668185,0,0,-79,3,137,0
384.1,0.194911,,,,0.23361,0.395336,-0.023252,-0.566796,-0.684202,62.750243,63.598812,0.431306,0.474352,28.625,2.873039,0,-0.893454,0,0,-79,3,138,0
384.2,0.202416,,,,0.284657,0.569476,-0.018825,-0.467961,-0.420811,62.726824,63.527774,0.431215,0.474455,28.625,3.008347,0,-0.894595,0,0,-79,3,140,0
384.3,0.212019,,,,0.284657,0.665819,-0.013013,-0.479291,-0.366878,62.778593,63.579543,0.431124,0.474558,28.625,3.221565,0,-0.894898,0,0,-79,3,142,0
384.4,0.218243,,,,0.28979,0.657488,-0.009699,-0.486077,-0.378162,62.778593,63.703907,0.431033,0.474661,28.625,3.221565,0,-0.441473,0,0,-79,3,143,0
384.5,0.221184,,,,0.292359,0.545,-0.008671,-0.481554,-0.458665,62.83421,63.828271,0.430942,0.474763,28.625,3.510628,0,-0.442018,0,0,-79,3,144,0
384.6,0.22191,,,,0.287223,0.50178,-0.009625,-0.499621,-0.51601,63.103059,63.755676,0.43085,0.47487,28.625,3.511093,0,-0.215857,0,0,-77,3,144,0
384.7,0.225717,,,,0.276967,0.424383,-0.00761,-0.524357,-0.618032,62.90856,63.631311,0.430759,0.474913,28.625,3.725517,0,0.011174,0,0,-78,3,145,0
384.8,0.229932,,,,0.269288,0.461597,-0.005529,-0.544505,-0.607277,62.782808,63.436813,0.430715,0.474957,28.625,3.724739,0,-0.215267,0,0,-79,3,145,0
384.9,0.234968,,,,0.253966,0.515246,-0.002982,-0.571243,-0.605123,62.852943,63.506947,0.430671,0.475001,28.625,3.799522,0,0.008647,0,0,-79,3,146,0
385,0.241219,,,,0.251417,0.539577,0.000515,-0.586774,-0.600813,62.945109,63.627125,0.430627,0.475044,28.625,3.799522,0,0.008647,0,0,-78,3,148,0
385.1,0.248009,,,,0.271846,0.577662,0.004939,-0.526599,-0.502835,62.945109,63.627125,0.430584,0.475088,28.75,3.586578,0,0.007772,0,0,-78,3,149,0
385.2,0.253974,,,,0.294929,0.583126,0.00875,-0.488337,-0.454226,63.000726,63.020673,0.430494,0.475124,28.625,3.374191,0,0.00689,0,0,-78,3,150,0
385.3,0.25506,,,,0.282092,0.564027,0.008204,-0.506379,-0.485214,62.7902,62.810147,0.430403,0.475161,28.625,3.222046,0,-0.214768,0,0,-79,3,151,0
385.4,0.260701,,,,0.287223,0.585861,0.010638,-0.501875,-0.474169,62.986453,62.793169,0.430313,0.475197,28.625,3.297531,0,-0.442315,0,0,-78,3,152,0
385.5,0.268933,,,,0.279529,0.646401,0.01609,-0.51088,-0.416339,63.183497,62.793169,0.430223,0.475233,28.625,3.37294,0,-0.443151,0,0,-77,3,153,0
385.6,0.274429,,,,0.271846,0.594073,0.01897,-0.533321,-0.491829,63.534375,62.793169,0.430133,0.47527,28.625,3.373405,0,-0.218123,0,0,-75,3,154,0
385.7,0.277251,,,,0.259068,0.580393,0.019391,-0.557891,-0.548797,63.635716,63.35846,0.430087,0.475266,28.625,3.374191,0,0.00689,0,0,-75,3,155,0
385.8,0.278941,,,,0.238691,0.526045,0.018917,-0.584558,-0.637333,64.016278,63.306691,0.430041,0.475262,28.625,3.374191,0,0.00689,0,0,-73,3,155,0
385.9,0.284414,,,,0.23615,0.496403,0.021144,-0.600048,-0.677836,64.776068,63.182327,0.429995,0.475258,28.625,3.298798,0,0.009398,0,0,-69,3,156,0
386,0.287613,,,,0.23361,0.482988,0.021894,-0.608878,-0.699023,65.410105,63.130558,0.429949,0.475254,28.625,3.435829,0,-0.214167,0,0,-66,3,157,0
386.1,0.292264,,,,0.264176,0.545,0.024593,-0.533321,-0.550975,65.265621,63.254922,0.429902,0.475247,28.625,3.297531,0,-0.442315,0,0,-67,3,158,0
386.2,0.29861,,,,0.264176,0.585861,0.028346,-0.526599,-0.511622,65.40835,63.31054,0.429804,0.475193,28.625,3.297531,0,-0.442315,0,0,-66,3,159,0
386.3,0.305434,,,,0.266731,0.635339,0.031691,-0.531082,-0.494032,65.478485,63.380674,0.429706,0.475139,28.625,3.37294,0,-0.443151,0,0,-66,3,161,0
386.4,0.31041,,,,0.264176,0.710487,0.033714,-0.53556,-0.43866,65.55108,63.436291,0.429607,0.475085,28.625,3.237091,0,-0.22037,0,0,-65,3,162,0
386.5,0.309993,,,,0.269288,0.528749,0.031773,-0.54227,-0.561852,65.475892,63.333092,0.429509,0.475031,28.625,3.237869,0,0.003521,0,0,-66,3,161,0
386.6,0.31233,,,,0.256517,0.517944,0.031681,-0.562346,-0.618032,65.600256,63.257904,0.429411,0.474977,28.625,3.44902,0,0.0044,0,0,-65,3,162,0
386.7,0.315982,,,,0.241234,0.474956,0.032753,-0.584558,-0.682081,65.813488,63.202287,0.429359,0.474931,28.625,3.373405,0,-0.218123,0,0,-64,3,163,0
386.8,0.318589,,,,0.23615,0.480309,0.032699,-0.600048,-0.699023,66.099202,63.340218,0.429307,0.474884,28.625,3.798752,0,-0.216952,0,0,-62,3,163,0
386.9,0.322523,,,,0.225998,0.539577,0.033897,-0.617693,-0.686322,65.954717,63.284601,0.429254,0.474838,28.625,4.012253,0,-0.216374,0,0,-63,3,164,0
387,0.32768,,,,0.225998,0.499091,0.036121,-0.619894,-0.722225,65.805292,63.357196,0.429202,0.474791,28.625,4.012253,0,-0.216374,0,0,-64,3,165,0
387.1,0.332464,,,,0.256517,0.643633,0.03805,-0.557891,-0.544438,65.506184,63.48156,0.4291,0.474745,28.625,4.013008,0,0.009514,0,0,-65,3,166,0
387.2,0.334516,,,,0.256517,0.607791,0.03727,-0.562346,-0.583534,65.353073,62.847522,0.428998,0.474637,28.625,3.798752,0,-0.216952,0,0,-66,3,166,0
387.3,0.336747,,,,0.259068,0.627059,0.036476,-0.56902,-0.572705,64.848147,62.899291,0.428896,0.47453,28.625,3.724274,0,-0.441723,0,0,-69,3,167,0
387.4,0.340566,,,,0.261621,0.616039,0.0371,-0.566796,-0.590021,64.158492,63.023655,0.428793,0.474423,28.625,3.5858,0,-0.217535,0,0,-72,3,168,0
387.5,0.344281,,,,0.256517,0.585861,0.037729,-0.577905,-0.622328,63.541432,63.098843,0.428691,0.474281,28.625,3.298004,0,-0.216451,0,0,-75,3,168,0
387.6,0.349921,,,,0.24887,0.602299,0.039626,-0.597838,-0.639473,63.489664,63.122262,0.428589,0.474139,28.625,3.08548,0,-0.21705,0,0,-75,3,169,0
387.7,0.353744,,,,0.241234,0.553145,0.039919,-0.617693,-0.703249,63.945804,63.214428,0.428539,0.474044,28.625,3.298004,0,-0.216451,0,0,-73,3,170,0
387.8,0.35674,,,,0.238691,0.561304,0.039638,-0.624293,-0.709583,64.635459,63.287023,0.428489,0.473949,28.625,2.931114,0,-0.440931,0,0,-70,3,171,0
387.9,0.356983,,,,0.231071,0.464266,0.037676,-0.644043,-0.805699,65.06779,63.231406,0.428439,0.473854,28.625,3.221565,0,-0.441473,0,0,-68,3,171,0
388,0.359039,,,,0.241234,0.539577,0.037421,-0.619894,-0.7138,65.264043,63.334605,0.428389,0.473759,28.625,3.511093,0,-0.215857,0,0,-67,3,171,0
388.1,0.364119,,,,0.269288,0.621546,0.040148,-0.580124,-0.611582,65.264043,63.386374,0.428286,0.473649,28.625,3.08548,0,-0.21705,0,0,-67,3,172,0
388.2,0.367988,,,,0.276967,0.654714,0.04079,-0.575685,-0.598656,65.170989,63.441991,0.428183,0.473539,28.625,3.086281,0,0.0085,0,0,-67,3,173,0
388.3,0.373177,,,,0.282092,0.643633,0.042359,-0.573464,-0.596499,65.023206,63.566355,0.42808,0.473429,28.625,2.796188,0,-0.215984,0,0,-68,3,174,0
388.4,0.375768,,,,0.287223,0.607791,0.041317,-0.566796,-0.628764,64.971437,63.690719,0.427977,0.473319,28.625,2.718277,0,-0.214302,0,0,-68,3,175,0
388.5,0.376232,,,,0.287223,0.566751,0.03862,-0.571243,-0.665081,64.923818,63.843829,0.427874,0.473209,28.625,3.298004,0,-0.216451,0,0,-68,3,175,0
388.6,0.377252,,,,0.274406,0.539577,0.035927,-0.593416,-0.730635,64.947237,63.867249,0.427821,0.473099,28.625,3.5858,0,-0.217535,0,0,-68,3,175,0
